agent,period,subsidy,state,action,next_state
16.0,21.0,0.0,0.0,0.0,0.0
16.0,22.0,0.0,0.0,0.0,1.0
16.0,23.0,0.0,1.0,0.0,1.0
16.0,24.0,0.0,1.0,0.0,2.0
16.0,25.0,0.0,2.0,0.0,2.0
16.0,26.0,0.0,2.0,1.0,0.0
16.0,27.0,0.0,0.0,0.0,1.0
16.0,28.0,0.0,1.0,1.0,1.0
16.0,29.0,0.0,1.0,0.0,2.0
16.0,30.0,0.0,2.0,1.0,0.0
16.0,31.0,0.0,0.0,1.0,1.0
16.0,32.0,0.0,1.0,0.0,2.0
16.0,33.0,0.0,2.0,0.0,3.0
16.0,34.0,0.0,3.0,1.0,0.0
17.0,0.0,0.4,2.0,1.0,0.0
17.0,1.0,0.4,0.0,0.0,1.0
17.0,2.0,0.4,1.0,0.0,2.0
17.0,3.0,0.4,2.0,0.0,2.0
17.0,4.0,0.4,2.0,0.0,3.0
17.0,5.0,0.4,3.0,1.0,0.0
17.0,6.0,0.4,0.0,1.0,1.0
17.0,7.0,0.4,1.0,0.0,1.0
17.0,8.0,0.4,1.0,1.0,0.0
17.0,9.0,0.4,0.0,0.0,1.0
17.0,10.0,0.4,1.0,0.0,2.0
17.0,11.0,0.4,2.0,1.0,0.0
17.0,12.0,0.4,0.0,0.0,0.0
17.0,13.0,0.4,0.0,0.0,0.0
17.0,14.0,0.4,0.0,0.0,1.0
17.0,15.0,0.4,1.0,1.0,0.0
17.0,16.0,0.4,0.0,0.0,1.0
17.0,17.0,0.4,1.0,1.0,0.0
17.0,18.0,0.4,0.0,0.0,1.0
17.0,19.0,0.4,1.0,1.0,0.0
17.0,20.0,0.4,0.0,0.0,1.0
17.0,21.0,0.4,1.0,1.0,0.0
17.0,22.0,0.4,0.0,0.0,1.0
17.0,23.0,0.4,1.0,1.0,0.0
17.0,24.0,0.4,0.0,0.0,1.0
17.0,25.0,0.4,1.0,0.0,1.0
17.0,26.0,0.4,1.0,0.0,1.0
17.0,27.0,0.4,1.0,1.0,0.0
17.0,28.0,0.4,0.0,0.0,1.0
17.0,29.0,0.4,1.0,0.0,2.0
17.0,30.0,0.4,2.0,1.0,0.0
17.0,31.0,0.4,0.0,0.0,0.0
17.0,32.0,0.4,0.0,1.0,0.0
17.0,33.0,0.4,0.0,0.0,1.0
17.0,34.0,0.4,1.0,0.0,1.0
18.0,0.0,0.0,4.0,1.0,0.0
18.0,1.0,0.0,0.0,1.0,0.0
18.0,2.0,0.0,0.0,0.0,1.0
18.0,3.0,0.0,1.0,1.0,0.0
18.0,4.0,0.0,0.0,0.0,1.0
18.0,5.0,0.0,1.0,1.0,0.0
18.0,6.0,0.0,0.0,0.0,1.0
18.0,7.0,0.0,1.0,0.0,2.0
18.0,8.0,0.0,2.0,0.0,3.0
18.0,9.0,0.0,3.0,1.0,0.0
18.0,10.0,0.0,0.0,0.0,1.0
18.0,11.0,0.0,1.0,0.0,1.0
18.0,12.0,0.0,1.0,0.0,2.0
18.0,13.0,0.0,2.0,0.0,3.0
18.0,14.0,0.0,3.0,0.0,4.0
18.0,15.0,0.0,4.0,1.0,0.0
18.0,16.0,0.0,0.0,0.0,1.0
18.0,17.0,0.0,1.0,0.0,2.0
18.0,18.0,0.0,2.0,0.0,3.0
18.0,19.0,0.0,3.0,1.0,0.0
18.0,20.0,0.0,0.0,0.0,1.0
18.0,21.0,0.0,1.0,1.0,0.0
18.0,22.0,0.0,0.0,0.0,1.0
18.0,23.0,0.0,1.0,0.0,2.0
18.0,24.0,0.0,2.0,1.0,0.0
18.0,25.0,0.0,0.0,0.0,0.0
18.0,26.0,0.0,0.0,0.0,1.0
18.0,27.0,0.0,1.0,0.0,2.0
18.0,28.0,0.0,2.0,1.0,0.0
18.0,29.0,0.0,0.0,0.0,0.0
18.0,30.0,0.0,0.0,0.0,1.0
18.0,31.0,0.0,1.0,0.0,1.0
18.0,32.0,0.0,1.0,0.0,2.0
18.0,33.0,0.0,2.0,0.0,2.0
18.0,34.0,0.0,2.0,0.0,3.0
19.0,0.0,0.4,0.0,0.0,0.0
19.0,1.0,0.4,0.0,0.0,1.0
19.0,2.0,0.4,1.0,0.0,2.0
19.0,3.0,0.4,2.0,0.0,3.0
19.0,4.0,0.4,3.0,1.0,0.0
19.0,5.0,0.4,0.0,0.0,1.0
19.0,6.0,0.4,1.0,0.0,2.0
19.0,7.0,0.4,2.0,1.0,0.0
19.0,8.0,0.4,0.0,0.0,1.0
19.0,9.0,0.4,1.0,1.0,0.0
19.0,10.0,0.4,0.0,0.0,1.0
19.0,11.0,0.4,1.0,1.0,0.0
19.0,12.0,0.4,0.0,0.0,1.0
19.0,13.0,0.4,1.0,1.0,0.0
19.0,14.0,0.4,0.0,0.0,1.0
19.0,15.0,0.4,1.0,0.0,2.0
19.0,16.0,0.4,2.0,0.0,3.0
19.0,17.0,0.4,3.0,0.0,3.0
19.0,18.0,0.4,3.0,1.0,0.0
19.0,19.0,0.4,0.0,0.0,0.0
19.0,20.0,0.4,0.0,0.0,1.0
19.0,21.0,0.4,1.0,1.0,0.0
19.0,22.0,0.4,0.0,0.0,1.0
19.0,23.0,0.4,1.0,0.0,2.0
19.0,24.0,0.4,2.0,0.0,3.0
19.0,25.0,0.4,3.0,0.0,4.0
19.0,26.0,0.4,4.0,1.0,1.0
19.0,27.0,0.4,1.0,1.0,0.0
19.0,28.0,0.4,0.0,1.0,0.0
19.0,29.0,0.4,0.0,0.0,1.0
19.0,30.0,0.4,1.0,1.0,0.0
19.0,31.0,0.4,0.0,0.0,1.0
19.0,32.0,0.4,1.0,1.0,0.0
19.0,33.0,0.4,0.0,0.0,1.0
19.0,34.0,0.4,1.0,1.0,1.0
20.0,0.0,0.0,1.0,0.0,2.0
20.0,1.0,0.0,2.0,0.0,3.0
20.0,2.0,0.0,3.0,0.0,4.0
20.0,3.0,0.0,4.0,1.0,0.0
20.0,4.0,0.0,0.0,0.0,0.0
20.0,5.0,0.0,0.0,0.0,0.0
20.0,6.0,0.0,0.0,0.0,1.0
20.0,7.0,0.0,1.0,0.0,2.0
20.0,8.0,0.0,2.0,0.0,3.0
20.0,9.0,0.0,3.0,1.0,0.0
20.0,10.0,0.0,0.0,0.0,1.0
20.0,11.0,0.0,1.0,1.0,1.0
20.0,12.0,0.0,1.0,0.0,2.0
20.0,13.0,0.0,2.0,1.0,0.0
20.0,14.0,0.0,0.0,0.0,0.0
20.0,15.0,0.0,0.0,1.0,0.0
20.0,16.0,0.0,0.0,0.0,1.0
20.0,17.0,0.0,1.0,1.0,0.0
20.0,18.0,0.0,0.0,0.0,1.0
20.0,19.0,0.0,1.0,0.0,2.0
20.0,20.0,0.0,2.0,1.0,0.0
20.0,21.0,0.0,0.0,0.0,0.0
20.0,22.0,0.0,0.0,0.0,0.0
20.0,23.0,0.0,0.0,0.0,1.0
20.0,24.0,0.0,1.0,1.0,1.0
20.0,25.0,0.0,1.0,1.0,0.0
20.0,26.0,0.0,0.0,0.0,1.0
20.0,27.0,0.0,1.0,1.0,0.0
20.0,28.0,0.0,0.0,0.0,1.0
20.0,29.0,0.0,1.0,1.0,0.0
20.0,30.0,0.0,0.0,0.0,1.0
20.0,31.0,0.0,1.0,0.0,2.0
20.0,32.0,0.0,2.0,0.0,3.0
20.0,33.0,0.0,3.0,1.0,0.0
20.0,34.0,0.0,0.0,0.0,1.0
21.0,0.0,0.4,0.0,1.0,0.0
21.0,1.0,0.4,0.0,0.0,1.0
21.0,2.0,0.4,1.0,0.0,2.0
21.0,3.0,0.4,2.0,1.0,0.0
21.0,4.0,0.4,0.0,0.0,1.0
21.0,5.0,0.4,1.0,1.0,0.0
21.0,6.0,0.4,0.0,0.0,1.0
21.0,7.0,0.4,1.0,1.0,0.0
21.0,8.0,0.4,0.0,1.0,0.0
21.0,9.0,0.4,0.0,0.0,1.0
21.0,10.0,0.4,1.0,0.0,2.0
21.0,11.0,0.4,2.0,0.0,3.0
21.0,12.0,0.4,3.0,0.0,4.0
21.0,13.0,0.4,4.0,1.0,0.0
21.0,14.0,0.4,0.0,0.0,0.0
21.0,15.0,0.4,0.0,0.0,1.0
21.0,16.0,0.4,1.0,0.0,2.0
21.0,17.0,0.4,2.0,1.0,0.0
21.0,18.0,0.4,0.0,1.0,0.0
21.0,19.0,0.4,0.0,0.0,1.0
21.0,20.0,0.4,1.0,0.0,1.0
21.0,21.0,0.4,1.0,1.0,0.0
21.0,22.0,0.4,0.0,0.0,1.0
21.0,23.0,0.4,1.0,1.0,0.0
21.0,24.0,0.4,0.0,1.0,0.0
21.0,25.0,0.4,0.0,1.0,0.0
21.0,26.0,0.4,0.0,1.0,0.0
21.0,27.0,0.4,0.0,1.0,0.0
21.0,28.0,0.4,0.0,1.0,1.0
21.0,29.0,0.4,1.0,0.0,2.0
21.0,30.0,0.4,2.0,0.0,2.0
21.0,31.0,0.4,2.0,1.0,0.0
21.0,32.0,0.4,0.0,0.0,1.0
21.0,33.0,0.4,1.0,0.0,2.0
21.0,34.0,0.4,2.0,1.0,0.0
22.0,0.0,0.0,2.0,1.0,0.0
22.0,1.0,0.0,0.0,0.0,1.0
22.0,2.0,0.0,1.0,0.0,1.0
22.0,3.0,0.0,1.0,0.0,2.0
22.0,4.0,0.0,2.0,0.0,3.0
22.0,5.0,0.0,3.0,1.0,0.0
22.0,6.0,0.0,0.0,1.0,1.0
22.0,7.0,0.0,1.0,0.0,1.0
22.0,8.0,0.0,1.0,0.0,2.0
22.0,9.0,0.0,2.0,1.0,0.0
22.0,10.0,0.0,0.0,0.0,1.0
22.0,11.0,0.0,1.0,0.0,1.0
22.0,12.0,0.0,1.0,0.0,2.0
22.0,13.0,0.0,2.0,0.0,2.0
22.0,14.0,0.0,2.0,0.0,3.0
22.0,15.0,0.0,3.0,0.0,3.0
22.0,16.0,0.0,3.0,1.0,0.0
22.0,17.0,0.0,0.0,0.0,0.0
22.0,18.0,0.0,0.0,0.0,1.0
22.0,19.0,0.0,1.0,0.0,2.0
22.0,20.0,0.0,2.0,1.0,0.0
22.0,21.0,0.0,0.0,0.0,0.0
22.0,22.0,0.0,0.0,0.0,0.0
22.0,23.0,0.0,0.0,0.0,1.0
22.0,24.0,0.0,1.0,0.0,2.0
22.0,25.0,0.0,2.0,1.0,0.0
22.0,26.0,0.0,0.0,0.0,1.0
22.0,27.0,0.0,1.0,1.0,0.0
22.0,28.0,0.0,0.0,0.0,0.0
22.0,29.0,0.0,0.0,0.0,1.0
22.0,30.0,0.0,1.0,0.0,2.0
22.0,31.0,0.0,2.0,1.0,0.0
22.0,32.0,0.0,0.0,0.0,1.0
22.0,33.0,0.0,1.0,1.0,0.0
22.0,34.0,0.0,0.0,1.0,0.0
23.0,0.0,0.4,1.0,0.0,2.0
23.0,1.0,0.4,2.0,1.0,1.0
23.0,2.0,0.4,1.0,0.0,2.0
23.0,3.0,0.4,2.0,1.0,0.0
23.0,4.0,0.4,0.0,0.0,1.0
23.0,5.0,0.4,1.0,1.0,0.0
23.0,6.0,0.4,0.0,0.0,1.0
23.0,7.0,0.4,1.0,0.0,2.0
23.0,8.0,0.4,2.0,0.0,3.0
23.0,9.0,0.4,3.0,0.0,4.0
23.0,10.0,0.4,4.0,1.0,1.0
23.0,11.0,0.4,1.0,1.0,0.0
23.0,12.0,0.4,0.0,0.0,1.0
23.0,13.0,0.4,1.0,1.0,0.0
23.0,14.0,0.4,0.0,0.0,1.0
23.0,15.0,0.4,1.0,0.0,2.0
23.0,16.0,0.4,2.0,1.0,0.0
23.0,17.0,0.4,0.0,0.0,1.0
23.0,18.0,0.4,1.0,1.0,0.0
23.0,19.0,0.4,0.0,0.0,0.0
23.0,20.0,0.4,0.0,0.0,0.0
23.0,21.0,0.4,0.0,0.0,1.0
23.0,22.0,0.4,1.0,0.0,2.0
23.0,23.0,0.4,2.0,0.0,3.0
23.0,24.0,0.4,3.0,0.0,3.0
23.0,25.0,0.4,3.0,0.0,3.0
23.0,26.0,0.4,3.0,0.0,4.0
23.0,27.0,0.4,4.0,1.0,0.0
23.0,28.0,0.4,0.0,0.0,1.0
23.0,29.0,0.4,1.0,0.0,2.0
23.0,30.0,0.4,2.0,0.0,3.0
23.0,31.0,0.4,3.0,1.0,0.0
23.0,32.0,0.4,0.0,0.0,1.0
23.0,33.0,0.4,1.0,0.0,1.0
23.0,34.0,0.4,1.0,1.0,0.0
24.0,0.0,0.0,0.0,0.0,1.0
24.0,1.0,0.0,1.0,0.0,2.0
24.0,2.0,0.0,2.0,1.0,1.0
24.0,3.0,0.0,1.0,0.0,2.0
24.0,4.0,0.0,2.0,0.0,3.0
24.0,5.0,0.0,3.0,1.0,0.0
24.0,6.0,0.0,0.0,0.0,1.0
24.0,7.0,0.0,1.0,0.0,2.0
24.0,8.0,0.0,2.0,1.0,0.0
24.0,9.0,0.0,0.0,1.0,0.0
24.0,10.0,0.0,0.0,0.0,1.0
24.0,11.0,0.0,1.0,0.0,2.0
24.0,12.0,0.0,2.0,0.0,3.0
24.0,13.0,0.0,3.0,0.0,3.0
24.0,14.0,0.0,3.0,1.0,0.0
24.0,15.0,0.0,0.0,1.0,0.0
24.0,16.0,0.0,0.0,0.0,1.0
24.0,17.0,0.0,1.0,0.0,2.0
24.0,18.0,0.0,2.0,0.0,3.0
24.0,19.0,0.0,3.0,0.0,4.0
24.0,20.0,0.0,4.0,1.0,1.0
24.0,21.0,0.0,1.0,0.0,2.0
24.0,22.0,0.0,2.0,1.0,1.0
24.0,23.0,0.0,1.0,0.0,2.0
24.0,24.0,0.0,2.0,0.0,3.0
24.0,25.0,0.0,3.0,1.0,0.0
24.0,26.0,0.0,0.0,0.0,1.0
24.0,27.0,0.0,1.0,0.0,1.0
24.0,28.0,0.0,1.0,0.0,2.0
24.0,29.0,0.0,2.0,1.0,0.0
24.0,30.0,0.0,0.0,0.0,1.0
24.0,31.0,0.0,1.0,0.0,2.0
24.0,32.0,0.0,2.0,0.0,3.0
24.0,33.0,0.0,3.0,1.0,0.0
24.0,34.0,0.0,0.0,0.0,1.0
25.0,0.0,0.4,2.0,0.0,3.0
25.0,1.0,0.4,3.0,0.0,4.0
25.0,2.0,0.4,4.0,1.0,0.0
25.0,3.0,0.4,0.0,0.0,1.0
25.0,4.0,0.4,1.0,0.0,2.0
25.0,5.0,0.4,2.0,1.0,0.0
25.0,6.0,0.4,0.0,0.0,1.0
25.0,7.0,0.4,1.0,1.0,0.0
25.0,8.0,0.4,0.0,0.0,0.0
25.0,9.0,0.4,0.0,0.0,1.0
25.0,10.0,0.4,1.0,0.0,2.0
25.0,11.0,0.4,2.0,1.0,0.0
25.0,12.0,0.4,0.0,0.0,1.0
25.0,13.0,0.4,1.0,0.0,2.0
25.0,14.0,0.4,2.0,0.0,3.0
25.0,15.0,0.4,3.0,1.0,0.0
25.0,16.0,0.4,0.0,1.0,0.0
25.0,17.0,0.4,0.0,1.0,0.0
25.0,18.0,0.4,0.0,0.0,0.0
25.0,19.0,0.4,0.0,0.0,1.0
25.0,20.0,0.4,1.0,1.0,0.0
25.0,21.0,0.4,0.0,0.0,1.0
25.0,22.0,0.4,1.0,0.0,2.0
25.0,23.0,0.4,2.0,1.0,1.0
25.0,24.0,0.4,1.0,0.0,2.0
25.0,25.0,0.4,2.0,1.0,0.0
25.0,26.0,0.4,0.0,0.0,0.0
25.0,27.0,0.4,0.0,0.0,1.0
25.0,28.0,0.4,1.0,0.0,2.0
25.0,29.0,0.4,2.0,0.0,2.0
25.0,30.0,0.4,2.0,0.0,3.0
25.0,31.0,0.4,3.0,1.0,0.0
25.0,32.0,0.4,0.0,0.0,1.0
25.0,33.0,0.4,1.0,0.0,2.0
25.0,34.0,0.4,2.0,0.0,3.0
26.0,0.0,0.0,4.0,1.0,0.0
26.0,1.0,0.0,0.0,0.0,1.0
26.0,2.0,0.0,1.0,1.0,0.0
26.0,3.0,0.0,0.0,0.0,1.0
26.0,4.0,0.0,1.0,0.0,2.0
26.0,5.0,0.0,2.0,0.0,2.0
26.0,6.0,0.0,2.0,1.0,1.0
26.0,7.0,0.0,1.0,0.0,1.0
26.0,8.0,0.0,1.0,1.0,0.0
26.0,9.0,0.0,0.0,0.0,1.0
26.0,10.0,0.0,1.0,0.0,1.0
26.0,11.0,0.0,1.0,0.0,2.0
26.0,12.0,0.0,2.0,1.0,0.0
26.0,13.0,0.0,0.0,0.0,0.0
26.0,14.0,0.0,0.0,0.0,1.0
26.0,15.0,0.0,1.0,1.0,0.0
26.0,16.0,0.0,0.0,0.0,1.0
26.0,17.0,0.0,1.0,1.0,0.0
26.0,18.0,0.0,0.0,0.0,1.0
26.0,19.0,0.0,1.0,0.0,2.0
26.0,20.0,0.0,2.0,0.0,3.0
26.0,21.0,0.0,3.0,1.0,0.0
26.0,22.0,0.0,0.0,1.0,0.0
26.0,23.0,0.0,0.0,0.0,0.0
26.0,24.0,0.0,0.0,0.0,1.0
26.0,25.0,0.0,1.0,0.0,1.0
26.0,26.0,0.0,1.0,1.0,0.0
26.0,27.0,0.0,0.0,0.0,1.0
26.0,28.0,0.0,1.0,1.0,0.0
26.0,29.0,0.0,0.0,0.0,1.0
26.0,30.0,0.0,1.0,0.0,2.0
26.0,31.0,0.0,2.0,1.0,0.0
26.0,32.0,0.0,0.0,0.0,0.0
26.0,33.0,0.0,0.0,0.0,0.0
26.0,34.0,0.0,0.0,0.0,1.0
27.0,0.0,0.4,1.0,1.0,1.0
27.0,1.0,0.4,1.0,1.0,0.0
27.0,2.0,0.4,0.0,1.0,0.0
27.0,3.0,0.4,0.0,0.0,0.0
27.0,4.0,0.4,0.0,0.0,0.0
27.0,5.0,0.4,0.0,0.0,1.0
27.0,6.0,0.4,1.0,1.0,0.0
27.0,7.0,0.4,0.0,0.0,0.0
27.0,8.0,0.4,0.0,0.0,1.0
27.0,9.0,0.4,1.0,0.0,2.0
27.0,10.0,0.4,2.0,1.0,0.0
27.0,11.0,0.4,0.0,0.0,1.0
27.0,12.0,0.4,1.0,0.0,1.0
27.0,13.0,0.4,1.0,0.0,2.0
27.0,14.0,0.4,2.0,1.0,0.0
27.0,15.0,0.4,0.0,0.0,0.0
27.0,16.0,0.4,0.0,0.0,1.0
27.0,17.0,0.4,1.0,0.0,2.0
27.0,18.0,0.4,2.0,1.0,0.0
27.0,19.0,0.4,0.0,0.0,0.0
27.0,20.0,0.4,0.0,1.0,0.0
27.0,21.0,0.4,0.0,0.0,0.0
27.0,22.0,0.4,0.0,0.0,1.0
27.0,23.0,0.4,1.0,1.0,0.0
27.0,24.0,0.4,0.0,0.0,1.0
27.0,25.0,0.4,1.0,0.0,2.0
27.0,26.0,0.4,2.0,0.0,3.0
27.0,27.0,0.4,3.0,0.0,3.0
27.0,28.0,0.4,3.0,1.0,1.0
27.0,29.0,0.4,1.0,0.0,2.0
27.0,30.0,0.4,2.0,1.0,0.0
27.0,31.0,0.4,0.0,1.0,0.0
27.0,32.0,0.4,0.0,0.0,1.0
27.0,33.0,0.4,1.0,1.0,0.0
27.0,34.0,0.4,0.0,0.0,1.0
28.0,0.0,0.0,3.0,1.0,1.0
28.0,1.0,0.0,1.0,0.0,2.0
28.0,2.0,0.0,2.0,1.0,0.0
28.0,3.0,0.0,0.0,0.0,1.0
28.0,4.0,0.0,1.0,0.0,1.0
28.0,5.0,0.0,1.0,0.0,2.0
28.0,6.0,0.0,2.0,0.0,2.0
28.0,7.0,0.0,2.0,1.0,0.0
28.0,8.0,0.0,0.0,0.0,1.0
28.0,9.0,0.0,1.0,0.0,2.0
28.0,10.0,0.0,2.0,1.0,0.0
28.0,11.0,0.0,0.0,1.0,0.0
28.0,12.0,0.0,0.0,0.0,1.0
28.0,13.0,0.0,1.0,1.0,0.0
28.0,14.0,0.0,0.0,0.0,1.0
28.0,15.0,0.0,1.0,1.0,0.0
28.0,16.0,0.0,0.0,1.0,0.0
28.0,17.0,0.0,0.0,0.0,1.0
28.0,18.0,0.0,1.0,1.0,1.0
28.0,19.0,0.0,1.0,0.0,2.0
28.0,20.0,0.0,2.0,1.0,0.0
28.0,21.0,0.0,0.0,0.0,0.0
28.0,22.0,0.0,0.0,1.0,1.0
28.0,23.0,0.0,1.0,1.0,0.0
28.0,24.0,0.0,0.0,0.0,0.0
28.0,25.0,0.0,0.0,0.0,1.0
28.0,26.0,0.0,1.0,0.0,2.0
28.0,27.0,0.0,2.0,1.0,0.0
28.0,28.0,0.0,0.0,0.0,1.0
28.0,29.0,0.0,1.0,1.0,0.0
28.0,30.0,0.0,0.0,0.0,1.0
28.0,31.0,0.0,1.0,0.0,2.0
28.0,32.0,0.0,2.0,0.0,2.0
28.0,33.0,0.0,2.0,0.0,3.0
28.0,34.0,0.0,3.0,1.0,1.0
29.0,0.0,0.4,2.0,0.0,3.0
29.0,1.0,0.4,3.0,1.0,0.0
29.0,2.0,0.4,0.0,0.0,1.0
29.0,3.0,0.4,1.0,0.0,2.0
29.0,4.0,0.4,2.0,0.0,3.0
29.0,5.0,0.4,3.0,0.0,3.0
29.0,6.0,0.4,3.0,1.0,1.0
29.0,7.0,0.4,1.0,0.0,2.0
29.0,8.0,0.4,2.0,0.0,3.0
29.0,9.0,0.4,3.0,1.0,0.0
29.0,10.0,0.4,0.0,0.0,1.0
29.0,11.0,0.4,1.0,1.0,0.0
29.0,12.0,0.4,0.0,0.0,0.0
29.0,13.0,0.4,0.0,0.0,1.0
29.0,14.0,0.4,1.0,0.0,2.0
29.0,15.0,0.4,2.0,0.0,2.0
29.0,16.0,0.4,2.0,1.0,0.0
29.0,17.0,0.4,0.0,1.0,0.0
29.0,18.0,0.4,0.0,0.0,0.0
29.0,19.0,0.4,0.0,0.0,1.0
29.0,20.0,0.4,1.0,0.0,2.0
29.0,21.0,0.4,2.0,0.0,2.0
29.0,22.0,0.4,2.0,1.0,0.0
29.0,23.0,0.4,0.0,0.0,1.0
29.0,24.0,0.4,1.0,0.0,2.0
29.0,25.0,0.4,2.0,0.0,3.0
29.0,26.0,0.4,3.0,1.0,0.0
29.0,27.0,0.4,0.0,1.0,0.0
29.0,28.0,0.4,0.0,0.0,0.0
29.0,29.0,0.4,0.0,1.0,0.0
29.0,30.0,0.4,0.0,0.0,1.0
29.0,31.0,0.4,1.0,0.0,2.0
29.0,32.0,0.4,2.0,1.0,0.0
29.0,33.0,0.4,0.0,1.0,1.0
29.0,34.0,0.4,1.0,0.0,2.0
30.0,0.0,0.0,4.0,1.0,0.0
30.0,1.0,0.0,0.0,0.0,1.0
30.0,2.0,0.0,1.0,1.0,0.0
30.0,3.0,0.0,0.0,0.0,1.0
30.0,4.0,0.0,1.0,0.0,2.0
30.0,5.0,0.0,2.0,1.0,0.0
30.0,6.0,0.0,0.0,1.0,0.0
30.0,7.0,0.0,0.0,0.0,1.0
30.0,8.0,0.0,1.0,0.0,2.0
30.0,9.0,0.0,2.0,1.0,0.0
30.0,10.0,0.0,0.0,0.0,0.0
30.0,11.0,0.0,0.0,0.0,1.0
30.0,12.0,0.0,1.0,0.0,1.0
30.0,13.0,0.0,1.0,0.0,2.0
30.0,14.0,0.0,2.0,0.0,3.0
30.0,15.0,0.0,3.0,0.0,3.0
30.0,16.0,0.0,3.0,1.0,0.0
30.0,17.0,0.0,0.0,0.0,1.0
30.0,18.0,0.0,1.0,0.0,2.0
30.0,19.0,0.0,2.0,1.0,0.0
30.0,20.0,0.0,0.0,1.0,0.0
30.0,21.0,0.0,0.0,0.0,1.0
30.0,22.0,0.0,1.0,0.0,1.0
30.0,23.0,0.0,1.0,0.0,2.0
30.0,24.0,0.0,2.0,1.0,0.0
30.0,25.0,0.0,0.0,0.0,0.0
30.0,26.0,0.0,0.0,0.0,1.0
30.0,27.0,0.0,1.0,0.0,1.0
30.0,28.0,0.0,1.0,0.0,2.0
30.0,29.0,0.0,2.0,1.0,0.0
30.0,30.0,0.0,0.0,0.0,1.0
30.0,31.0,0.0,1.0,0.0,2.0
30.0,32.0,0.0,2.0,0.0,3.0
30.0,33.0,0.0,3.0,1.0,1.0
30.0,34.0,0.0,1.0,1.0,0.0
31.0,0.0,0.4,0.0,0.0,1.0
31.0,1.0,0.4,1.0,1.0,0.0
31.0,2.0,0.4,0.0,0.0,1.0
31.0,3.0,0.4,1.0,0.0,2.0
31.0,4.0,0.4,2.0,1.0,1.0
31.0,5.0,0.4,1.0,0.0,1.0
31.0,6.0,0.4,1.0,0.0,1.0
31.0,7.0,0.4,1.0,0.0,2.0
31.0,8.0,0.4,2.0,1.0,0.0
31.0,9.0,0.4,0.0,0.0,1.0
31.0,10.0,0.4,1.0,0.0,1.0
31.0,11.0,0.4,1.0,0.0,2.0
31.0,12.0,0.4,2.0,1.0,0.0
31.0,13.0,0.4,0.0,1.0,0.0
31.0,14.0,0.4,0.0,1.0,0.0
31.0,15.0,0.4,0.0,0.0,0.0
31.0,16.0,0.4,0.0,0.0,1.0
31.0,17.0,0.4,1.0,0.0,1.0
31.0,18.0,0.4,1.0,0.0,2.0
31.0,19.0,0.4,2.0,0.0,3.0
31.0,20.0,0.4,3.0,1.0,1.0
31.0,21.0,0.4,1.0,1.0,0.0
31.0,22.0,0.4,0.0,0.0,1.0
31.0,23.0,0.4,1.0,0.0,2.0
31.0,24.0,0.4,2.0,1.0,0.0
31.0,25.0,0.4,0.0,0.0,1.0
31.0,26.0,0.4,1.0,0.0,2.0
31.0,27.0,0.4,2.0,0.0,3.0
31.0,28.0,0.4,3.0,1.0,0.0
31.0,29.0,0.4,0.0,0.0,1.0
31.0,30.0,0.4,1.0,1.0,0.0
31.0,31.0,0.4,0.0,0.0,1.0
31.0,32.0,0.4,1.0,0.0,2.0
31.0,33.0,0.4,2.0,0.0,3.0
31.0,34.0,0.4,3.0,0.0,4.0
32.0,0.0,0.0,1.0,1.0,0.0
32.0,1.0,0.0,0.0,1.0,0.0
32.0,2.0,0.0,0.0,0.0,1.0
32.0,3.0,0.0,1.0,0.0,2.0
32.0,4.0,0.0,2.0,0.0,3.0
32.0,5.0,0.0,3.0,0.0,3.0
32.0,6.0,0.0,3.0,1.0,0.0
32.0,7.0,0.0,0.0,0.0,1.0
32.0,8.0,0.0,1.0,0.0,2.0
32.0,9.0,0.0,2.0,1.0,0.0
32.0,10.0,0.0,0.0,0.0,1.0
32.0,11.0,0.0,1.0,0.0,2.0
32.0,12.0,0.0,2.0,1.0,0.0
32.0,13.0,0.0,0.0,0.0,1.0
32.0,14.0,0.0,1.0,0.0,1.0
32.0,15.0,0.0,1.0,1.0,0.0
32.0,16.0,0.0,0.0,0.0,1.0
32.0,17.0,0.0,1.0,0.0,2.0
32.0,18.0,0.0,2.0,0.0,3.0
32.0,19.0,0.0,3.0,1.0,1.0
32.0,20.0,0.0,1.0,1.0,0.0
32.0,21.0,0.0,0.0,0.0,0.0
32.0,22.0,0.0,0.0,1.0,0.0
32.0,23.0,0.0,0.0,1.0,1.0
32.0,24.0,0.0,1.0,0.0,2.0
32.0,25.0,0.0,2.0,0.0,3.0
32.0,26.0,0.0,3.0,0.0,4.0
32.0,27.0,0.0,4.0,0.0,4.0
32.0,28.0,0.0,4.0,1.0,0.0
32.0,29.0,0.0,0.0,0.0,1.0
32.0,30.0,0.0,1.0,0.0,1.0
32.0,31.0,0.0,1.0,0.0,2.0
32.0,32.0,0.0,2.0,1.0,0.0
32.0,33.0,0.0,0.0,0.0,1.0
32.0,34.0,0.0,1.0,0.0,2.0
33.0,0.0,0.4,2.0,0.0,3.0
33.0,1.0,0.4,3.0,1.0,0.0
33.0,2.0,0.4,0.0,0.0,0.0
33.0,3.0,0.4,0.0,1.0,1.0
33.0,4.0,0.4,1.0,1.0,0.0
33.0,5.0,0.4,0.0,1.0,0.0
33.0,6.0,0.4,0.0,0.0,1.0
33.0,7.0,0.4,1.0,1.0,1.0
